Inspection Type,Registration ID,Firm Names,Inspection Year,Country,Global Network,Inspection Report Date,Inspection Report Section,Finding Count,Auditing Standard,Description In The Firm's Inspection Report
Triennially Inspected,457,"Haynie & Company",2025,United States,,20-Nov-2025,Part I.B,11,AS 3101,"In one of three audits reviewed  the firm's communication of a certain critical audit matter in the audit report included a description of an audit procedure that the firm did not perform. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
Triennially Inspected,457,"Haynie & Company",2025,United States,,20-Nov-2025,Part I.B,12,PCAOB Rule 3211,"In three audits  the firm did not file its report on Form AP by the relevant deadline. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,1194,"PricewaterhouseCoopers ABAS Ltd.",2024,Thailand,PricewaterhouseCoopers International Limited,20-Nov-2025,Part I.B,1,AS 2201,"In one audit reviewed  the firm reported in writing to the audit committee that no significant deficiencies were identified during the audit  even though an ICFR audit does not provide assurance that all deficiencies less severe than a material weakness have been identified. In this instance  the firm was non-compliant with AS 2201  An Audit of Internal Control Over Financial Reporting That Is Integrated with An Audit of Financial Statements."
Triennially Inspected,1457,"Ernst & Young (Hellas) Certified Auditors Accountants S.A.",2024,Greece,Ernst & Young Global Limited,20-Nov-2025,Part I.B,1,PCAOB Rule 3211,"In one of three audits reviewed  the firm's report on Form AP included inaccurate information related to the participation in the audit by an other accounting firm. In this instance  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,3305,"Forvis Mazars Certified Public Accountants",2025,China,,20-Nov-2025,Part I.B,1,AS 1201,"In the three audits reviewed  the engagement partner did not review the work of engagement team members to evaluate whether (1) the work was performed and documented  (2) the objectives of the procedures were achieved  and (3) the results of the work support the conclusions reached. In these instances  the firm was non-compliant with AS 1201  Supervision of the Audit Engagement."
Triennially Inspected,3305,"Forvis Mazars Certified Public Accountants",2025,China,,20-Nov-2025,Part I.B,2,AS 1215,"In two of three audits reviewed  the work papers did not contain sufficient information to enable an experienced auditor  having no previous connection with the engagement  to determine who performed the work and the date such work was completed. In these instances  the firm was non-compliant with AS 1215  Audit Documentation."
Triennially Inspected,3305,"Forvis Mazars Certified Public Accountants",2025,China,,20-Nov-2025,Part I.B,3,AS 1215,"In one of three audits reviewed  the firm did not assemble a complete and final set of audit documentation for retention by the required documentation completion date. In this instance  the firm was non-compliant with AS 1215  Audit Documentation."
Triennially Inspected,3305,"Forvis Mazars Certified Public Accountants",2025,China,,20-Nov-2025,Part I.B,4,AS 1215,"In one of three audits reviewed  the firm added audit documentation subsequent to the 45-day period following the report release date and did not indicate the date the information was added  the name of the person who prepared the additional documentation  and the reason for adding it. In this instance  the firm was non-compliant with AS 1215  Audit Documentation."
Triennially Inspected,3305,"Forvis Mazars Certified Public Accountants",2025,China,,20-Nov-2025,Part I.B,5,AS 2110,"In two of three audits reviewed  the firm did not inquire of management  the internal audit function  and/or others within the company about the risks of material misstatement  including fraud risks. In these instances  the firm was non-compliant with AS 2110  Identifying and Assessing Risks of Material Misstatement."
Triennially Inspected,3305,"Forvis Mazars Certified Public Accountants",2025,China,,20-Nov-2025,Part I.B,6,AS 2401,"In one of three audits reviewed  the firm  when testing journal entries for evidence of possible material misstatement due to fraud  did not have an appropriate rationale for limiting its testing of entries it identified as having certain fraud risk characteristics to certain entries. In this instance  the firm was non-compliant with AS 2401  Consideration of Fraud in a Financial Statement Audit."
Triennially Inspected,6466,"PwC Contadores y Auditores SAS",2024,Colombia,PricewaterhouseCoopers International Limited,20-Nov-2025,Part I.B,1,AS 1301,"In one of two audits reviewed  the firm did not make a required communication to the audit committee related to the name  location  and planned responsibilities of an other accounting firm that performed audit procedures in the audit. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,6466,"PwC Contadores y Auditores SAS",2024,Colombia,PricewaterhouseCoopers International Limited,20-Nov-2025,Part I.B,2,AS 2201,"In one of two audits reviewed  the firm did not inform the audit committee that it had communicated to management  in writing  all control deficiencies identified during the audit. In this instance  the firm was non-compliant with AS 2201  An Audit of Internal Control Over Financial Reporting That Is Integrated with An Audit of Financial Statements."
Triennially Inspected,6466,"PwC Contadores y Auditores SAS",2024,Colombia,PricewaterhouseCoopers International Limited,20-Nov-2025,Part I.B,3,AS 3101,"In one of two audits reviewed  the firm's audit report did not include the city and country from which the auditor's report was issued. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
Triennially Inspected,261,"Hutchinson and Bloodgood LLP",2025,United States,,10-Nov-2025,Part I.B,1,AS 2401," In the audit reviewed  the firm  when testing journal entries for evidence of possible material misstatement due to fraud  did not appropriately consider the characteristics of potentially fraudulent journal entries in determining the criteria it used to identify and select journal entries for testing. In this instance  the firm was non-compliant with AS 2401  Consideration of Fraud in a Financial Statement Audit."
